64, 1, 0, 131072, 0
65, 1, 0, 131072, 0
66, 1, 0, 131072, 0
67, 1, 0, 131072, 0
67, 1, 0, 131072, 0
68, 1, 0, 131072, 0
69, 1, 0, 131072, 0
70, 1, 0, 131072, 0
70, 1, 0, 131072, 0
71, 1, 0, 131072, 0
72, 1, 0, 131072, 0
73, 1, 0, 131072, 0
73, 1, 0, 131072, 0
74, 1, 0, 131072, 0
75, 1, 0, 131072, 0
75, 1, 0, 131072, 0
76, 1, 0, 131072, 0
77, 1, 0, 131072, 0
78, 1, 0, 131072, 0
78, 1, 0, 131072, 0
