64, 2042, 0, 131072, 0
65, 2009, 0, 131072, 0
66, 1999, 0, 131072, 0
67, 1977, 0, 131072, 0
67, 42907, 0, 131072, 0
68, 51691, 0, 131072, 0
69, 43694, 0, 131072, 0
70, 41234, 0, 131072, 0
70, 48309, 0, 131072, 0
71, 42816, 0, 131072, 0
72, 44222, 0, 131072, 0
73, 49325, 0, 131072, 0
73, 45310, 0, 131072, 0
74, 46532, 0, 131072, 0
75, 46497, 0, 131072, 0
75, 53571, 0, 131072, 0
76, 43736, 0, 131072, 0
77, 42040, 0, 131072, 0
78, 53047, 0, 131072, 0
78, 44015, 0, 131072, 0
